filename,language_code,transcription
common_voice_fr_19681320.wav,fr,rossi pruen the hacast or unanatlass
common_voice_fr_19753165.wav,fr,atisitur osudewest demotaage
common_voice_fr_19430223.wav,fr,gusa fa soelo cisr
common_voice_fr_19678740.wav,fr,some a with mape edoftianer
common_voice_fr_19623162.wav,fr,a litle o havyty packet hossome hasan to
common_voice_fr_19683276.wav,fr,he polended a fami nobelis tegunski
common_voice_fr_19172298.wav,fr,eutes in ga modible tolegi
common_voice_fr_17326453.wav,fr,nedevligan molowell de footall corgran oppos or icociity
common_voice_fr_19458604.wav,fr,sindigynico prevycur dishavo
common_voice_fr_19378565.wav,fr,the pris seckamoni tepo sad t acity weratif pape osot
common_voice_fr_19677985.wav,fr,the gustmaster as ponset with a thonast chompsisic toplass
common_voice_fr_17789723.wav,fr,t was oclation prush
common_voice_fr_19980126.wav,fr,it is aof shetlmanut at hone slede on siv lex sana kinoposisia
common_voice_fr_18361844.wav,fr,wot de fes ofoes he will do cathrson this sangleba
common_voice_fr_19689582.wav,fr,some iclupinedoctor itony cary lan an easi a secugy and ortina
common_voice_fr_19007038.wav,fr,is a sact aftom do an a pusmilla opensioner
common_voice_fr_19721833.wav,fr,rel chitnom kasimahoner econsideny capitam the curodo
common_voice_fr_17336622.wav,fr,zomly
common_voice_fr_18012858.wav,fr,yavi de compusionae also pagahon at a dothoson fon
common_voice_fr_17306860.wav,fr,lacomils recorige to te vinomen onwil sor
common_voice_fr_18054928.wav,fr,cath hat a quac oling
common_voice_fr_19643633.wav,fr,auisolasianafyv duisianbeavely democratical resister
common_voice_fr_17760181.wav,fr,i fashiond a cato
common_voice_fr_19256380.wav,fr,helenuu seftor oton bork elini ri to lamisonthe hoan oman
common_voice_fr_19634469.wav,fr,lepolege book afyeas witl coffern e echinlienavans colip continu
common_voice_fr_19631858.wav,fr,le cenece which shepaxavila fit colnon di muia ti fose
common_voice_fr_19781998.wav,fr,the first lecostfiction the lisere ho conos
common_voice_fr_18486261.wav,fr,acis istancet hove salenisy
common_voice_fr_19585980.wav,fr,itovely put ed debro onde a discipene of hose
common_voice_fr_19604847.wav,fr,it is cintures ar oun tison banget an coma
common_voice_fr_19624683.wav,fr,jamanjakovinci compancis a deponosinediction
common_voice_fr_18507918.wav,fr,just ridiffable obles atamon temo would  recomplete
common_voice_fr_19122634.wav,fr,alipox sin gokoo tackida wabratol rilagh focty fugigno in mygowa
common_voice_fr_17309259.wav,fr,onule pomid te pear
common_voice_fr_18680234.wav,fr,onin te le ep
common_voice_fr_19858638.wav,fr,the ga etitued don opose equative prespictacly
common_voice_fr_19145043.wav,fr,matufe wil up itted an bugonan elicinbenwor
common_voice_fr_20036964.wav,fr,ei caclarly do day tres lay on nactivreasony ne
common_voice_fr_18958482.wav,fr,ifited attonomota of hos ilshapel
common_voice_fr_18103485.wav,fr,lagialrucoony nemodata wo
common_voice_fr_19819616.wav,fr,this ited also vil infritinuma alembac
common_voice_fr_19298551.wav,fr,occumetanaze met the sho pona pemid nat pi at lest ony panen
common_voice_fr_19689042.wav,fr,an fes te deveo yeanamon wore hi geacole avono fon
common_voice_fr_17302081.wav,fr,tackisfunte diffisics sejoyla hoyaieyamo
common_voice_fr_19750535.wav,fr,te seviha contlis is trobl tribuce go shamplon theboneor to wa the baer
common_voice_fr_19943292.wav,fr,to tre he potai cumit his almo doc saidkia the ferso onovish
common_voice_fr_18054169.wav,fr,sinilon bupinic monices ton is oncontexito keep wusit
common_voice_fr_19190663.wav,fr,silacomminamon pepededigium
common_voice_fr_17813290.wav,fr,mathild sisintis ofoki
common_voice_fr_18010044.wav,fr,toy gumangalbau aprovengi said was undi coude
common_voice_fr_18108980.wav,fr,sank ocot the prarticularl catle micat cat waso era
common_voice_fr_19860458.wav,fr,the composesson to juve a book of valie of field digdon
common_voice_fr_18157628.wav,fr,eustually itis  andesen alitankis of tat aretotovet
common_voice_fr_19867576.wav,fr,setu wa asses rinite the lessanshoy belvolez we matbol
common_voice_fr_18915781.wav,fr,hop wasentel ly saisrans pecuris hary we
common_voice_fr_19756361.wav,fr,lebin was oni slihe dis siniof piytary pomplyed wilety
common_voice_fr_18963756.wav,fr,the is slar fonewelmerdon en exison divortue
common_voice_fr_18703255.wav,fr,te don tomadam egappatethod com a kinmth
common_voice_fr_17311886.wav,fr,legobisidic conhur to hoboced a povesiti denaposonovavin
common_voice_fr_19130589.wav,fr,all do ho teamma sait the titic wastu cedy hadmare over aty oplassy
common_voice_fr_19985171.wav,fr,the voted shorter shop et iman to mind te raa caditions official a shor brop te secusitual
common_voice_fr_18875452.wav,fr,and istingistol i gosh lididolil isited apcrontela
common_voice_fr_19856173.wav,fr,sembolidowasfhor the pondrected in inter gemen fil
common_voice_fr_17902926.wav,fr,i revorfelet ameriga made cat a postageisio
common_voice_fr_19603716.wav,fr,an itdifisin onepen foncofen shot his neinea
common_voice_fr_19965593.wav,fr,in h idiamo devoltinews hastale bolaijon de newyark
common_voice_fr_19706249.wav,fr,lucanali jeon the kea taridot imosralypo thrisidi
common_voice_fr_19123478.wav,fr,this yargovers elibond well is onconstalig
common_voice_fr_19386796.wav,fr,in fhor polodasie modi tre apatiluri volis tronesuas
common_voice_fr_20002596.wav,fr,pit isucok them of clear plas massin dema
common_voice_fr_19122563.wav,fr,in mafcan retelocasiondersedey be
common_voice_fr_19691619.wav,fr,ite on the masapona as suom gavenmul tealpeerstory
common_voice_fr_18539658.wav,fr,in moffer
common_voice_fr_19500580.wav,fr,hall du lete hust usual zi on talectis to sacoment
common_voice_fr_19425604.wav,fr,lailel he toxi
common_voice_fr_19673845.wav,fr,sehiinerve aleas resupsed the
common_voice_fr_17822731.wav,fr,the galan golf as oatygal pubby
common_voice_fr_19659406.wav,fr,he miseme duroom se do nas to te wete
common_voice_fr_19074054.wav,fr,sisistan seplicopacy wor gelaxy ladecular that they devave arpa
common_voice_fr_19180689.wav,fr,hes also itor de tribees on fono the demijonefictiv
common_voice_fr_19608256.wav,fr,leferis is una sivylegin comperited to fromtema
common_voice_fr_18335547.wav,fr,the we t was step plezea the ian of ho
common_voice_fr_18291982.wav,fr,wod dona aluli
common_voice_fr_19694430.wav,fr,it afshisatwasy ave upon erpros
common_voice_fr_19490810.wav,fr,a proe juteg or his show in mildinivas ba
common_voice_fr_18812021.wav,fr,tem tlum is on work
common_voice_fr_17350438.wav,fr,cofel
common_voice_fr_17722604.wav,fr,kedidevu bealnima febelabra oswus ama moalamuma
common_voice_fr_19562232.wav,fr,sona curi su monto comuna did a prinalte low disissad the presesm
common_voice_fr_17999600.wav,fr,bamyabaipu
common_voice_fr_19235934.wav,fr,over docter over esocies the jory sorto ra compicate
common_voice_fr_19277556.wav,fr,hethona cate siopiki doofil
common_voice_fr_19813066.wav,fr,lacominamacalagimi to shodwesto jecopton disanno
common_voice_fr_18637611.wav,fr,lif as sonobis of nar
common_voice_fr_18175795.wav,fr,i ras cresonted the caactors tculecat in te situated poroidagi
common_voice_fr_19719032.wav,fr,prish the minanitar hased e pader atido co themock nonlita tu shiwawa
common_voice_fr_19733923.wav,fr,the lemb rofkiy riticlates emonkictue parti crear is on y simitar nimovero
common_voice_fr_19974021.wav,fr,pre morcamoscasit exaxise ad aftenitan
common_voice_fr_19133360.wav,fr,the quinsong patau capt tenetla
common_voice_fr_19994488.wav,fr,and a from thi dear agly to intrivino ith
common_voice_fr_17483375.wav,fr,twatree
common_voice_fr_19279143.wav,fr,madeba arre pitic ossa musa like bisoled ena in in miada
common_voice_fr_19654987.wav,fr,sir cari afridante hop re premature y mong palacis sitic
common_voice_fr_18044924.wav,fr,is sip requopt lese liflic sonflos of itcula gamifect
common_voice_fr_19235453.wav,fr,ladiabit is a pecidigin fasder almodu lucacit shown apower of ascurar
common_voice_fr_19774527.wav,fr,univa yeonly we creted youon again or teclectricia corinushare
common_voice_fr_18943269.wav,fr,lalookalte fipasi delael deseebe
common_voice_fr_19728029.wav,fr,non in numenliwon is tibivel
common_voice_fr_18100856.wav,fr,buvalde shoot on me ol ande
common_voice_fr_18988798.wav,fr,lecidon ou okodd upona gemonyan
common_voice_fr_17300934.wav,fr,coeki siteri simlaabes are lidle paton alona povit
common_voice_fr_19788846.wav,fr,mai avic bucgivited the shuving emovie sozofor
common_voice_fr_19677732.wav,fr,deaft is
common_voice_fr_19530541.wav,fr,it otalopin monipos deji cres gossas salagirl is om coni
common_voice_fr_18728223.wav,fr,sit was its eveni new seion patsy
common_voice_fr_19837139.wav,fr,suche mi continent demmodivy avectesiti sho irisira for
common_voice_fr_17997032.wav,fr,ms jana is srupon tanioe yoganaanam
common_voice_fr_19664090.wav,fr,oncosttone demonkofasli manatd os in basoabondoli degilation
common_voice_fr_17445830.wav,fr,he zaive homanto
common_voice_fr_19955276.wav,fr,lita nu ronoo weveceptin bany yesne daki metovahi
common_voice_fr_19368584.wav,fr,guna a tepole obbi comminiadefol sie sesh with avi of lemin
common_voice_fr_18602851.wav,fr,two seconataltu lopon wodanida
common_voice_fr_19557669.wav,fr,thisuncle te misses
common_voice_fr_19865155.wav,fr,fathe alifoi poblrevolkan wove non e conas an ide endonequimmende
common_voice_fr_18545277.wav,fr,nacasodisialdan de mushaopisha dis acobation preople iul to
common_voice_fr_20001003.wav,fr,itd beendefici agalmo the loss inia modern adeabolonry the lasav levis
common_voice_fr_19279590.wav,fr,thats fommenovender wo on anonious perid disicite ota inmonestu
common_voice_fr_18963544.wav,fr,sittemensected tobo he con ase in lenovish
common_voice_fr_18864991.wav,fr,ter si gas citia
common_voice_fr_19962388.wav,fr,lecod thoughte gaptol june es is pug oer to a suncivil
common_voice_fr_19707161.wav,fr,fefta tichnlly crotinies depese dometan osui the promater neritis
common_voice_fr_19658802.wav,fr,lon sive cipentisun a gam egendely co os in a wook
common_voice_fr_19634722.wav,fr,lede grivetto the sacrufasire may ovagia oto the leglees te minude lapolintede peplamo
common_voice_fr_19727612.wav,fr,lue had youfiled nesser giszita
common_voice_fr_18966109.wav,fr,sondo ebra avidita simetrich barofoce blos
common_voice_fr_19733445.wav,fr,elov canisela bisy dohobeland gans on tukis
common_voice_fr_19631689.wav,fr,an extlemty derepinal shulus wo tovlu do la army arontin
common_voice_fr_19653889.wav,fr,the gathecado aparis n yaprodigio was it erim
common_voice_fr_19757447.wav,fr,retensa offical o fosepa camocal ron
common_voice_fr_19786662.wav,fr,as he ethis is elooked to bitis a te ser the secton disequatagateer
common_voice_fr_19619702.wav,fr,shathessa isargitogo arisolodyma fade foar usen scim
common_voice_fr_19675841.wav,fr,getusan incuta evented to the shas reminicoar ager
common_voice_fr_19689956.wav,fr,the tomte shali eclassing soninactular ded tar eqol ecl foms ticet ifrois kidka
common_voice_fr_17917978.wav,fr,a wretimalam dredivun
common_voice_fr_19716648.wav,fr,latital the rocas of yondelahutmongahin a kicarasrevietmam
common_voice_fr_19632757.wav,fr,secopery the ametalag billa masion
common_voice_fr_19322395.wav,fr,thenno bos jamp jew oporonia wosi
common_voice_fr_18964556.wav,fr,ligis is tud on e depattomor fonsity noral sora commundelaginac
common_voice_fr_19612373.wav,fr,east retury social ropoling jodi latat te fast decupl e
common_voice_fr_19007030.wav,fr,it elo conima to ceosinite engine agidisi secutineratof tegaz
common_voice_fr_19648444.wav,fr,ocerd monse depesi dad e done remois of sel wofunction now teroganisma
common_voice_fr_19740213.wav,fr,elitic ost free oburdin o aiere o gi o myena matania
common_voice_fr_19617896.wav,fr,he hasclear undebukidonalegic tathobisan
common_voice_fr_19142129.wav,fr,st smarkel apits measol did selden of as in a povessabamet
common_voice_fr_19634245.wav,fr,shal youhole cot hus that eclaric yeur people grapsy dur a polise evvetica
common_voice_fr_19740951.wav,fr,he not an a cademica she dictue
common_voice_fr_19773435.wav,fr,the won imol liseatyp sovon con ucommetal the sevit emunetwar
common_voice_fr_19689030.wav,fr,elaygin betisions e secaty
common_voice_fr_18235802.wav,fr,lapaharl ita madam imily buniva positing near lamonon imiho desoceco
common_voice_fr_18720235.wav,fr,an tanci conditions are on tea we es hanor anden ei ahes a in discons
common_voice_fr_17828715.wav,fr,justonort molis at wivida
common_voice_fr_19744950.wav,fr,locters are fan sufer the sits resi
common_voice_fr_19750514.wav,fr,lapovansa did indeprituciape ar a yefiledongulis
common_voice_fr_18310197.wav,fr,aleteshambon  seratoi zaroservwo seval bulle
common_voice_fr_19741763.wav,fr,iqonioxsible shefs arelonivited
common_voice_fr_19775887.wav,fr,in evisialuria mondies of hist tontonitari ganot took cohop
common_voice_fr_17828712.wav,fr,we folse weded kinap and a zer legol
common_voice_fr_19739822.wav,fr,e anover prosiss o hoshadown as  o horse
common_voice_fr_19626326.wav,fr,a iya don ostil cutigonal
common_voice_fr_17386971.wav,fr,lopes evolves of worgitide we ottar
common_voice_fr_18476330.wav,fr,a sirli foten blue
common_voice_fr_19634239.wav,fr,dot holdhook criste wod atnuvergip sep at tiling alagi econilice due uston
common_voice_fr_19326718.wav,fr,the careshonde new relison de fre favobis licomprudetionl tho selmony di
common_voice_fr_19631431.wav,fr,la telsief a prifecerrit dext
common_voice_fr_19702918.wav,fr,som shef e elome de bundiha
common_voice_fr_19755470.wav,fr,a lor des of edhe ocomodys show a proagiso sizsy onisiolefamesum
common_voice_fr_19585866.wav,fr,sofar juliulisis to har suvon compat
common_voice_fr_19647691.wav,fr,ruto remaned  had we ha on e hab
common_voice_fr_18049779.wav,fr,is yeasso at onlet nshels ikte showni stronge betti do riave ren
common_voice_fr_19837142.wav,fr,editin newmi nolegies satra manoxseoa
common_voice_fr_19599737.wav,fr,morly interdue pesely doson i dishimaaletenrivenof
common_voice_fr_19067492.wav,fr,la draft adalgan ziler habusnan
common_voice_fr_18975834.wav,fr,aevoca groud wolfully indo
common_voice_fr_19597850.wav,fr,nise pesoi concipoes olo wy shybong the ongalong wo madegranon alegosanbawi
common_voice_fr_19549688.wav,fr,in sileverguscivele coundis in thegrairatitude
common_voice_fr_19752288.wav,fr,elinen disicol a paptonof adigli so sunny cola
common_voice_fr_18972920.wav,fr,nisipon oper with sicrestes trooms were suitlin them
common_voice_fr_19602985.wav,fr,an some peple are ovel arvectiven drunets
common_voice_fr_19766851.wav,fr,suit temen ito peek mo gemenage
common_voice_fr_18739250.wav,fr,a sa ma o gentral book wen batelabal onto
common_voice_fr_17819620.wav,fr,quard lebelfy foughcoming jas somany or he as i tont
common_voice_fr_19455952.wav,fr,in i tagalmo and the cone iniasite as sedpo chesofded coma nicafan
common_voice_fr_18251577.wav,fr,lagas famtes saderude ledoso there
common_voice_fr_17912941.wav,fr,the fit it a istay baclot an its the refes
common_voice_fr_18702631.wav,fr,avery book is to glay as a catlemando cat orsal halonce
common_voice_fr_19703584.wav,fr,oprissar they do ondea and wasim batim of tetunko atigi musi
common_voice_fr_19650026.wav,fr,is a specilosisonal song contocogociccha sap icarnonda
common_voice_fr_19126022.wav,fr,wobigan oltes sofraton tha olso memmov
common_voice_fr_19754444.wav,fr,it oswon austrit lopy dile to bega on catoisa foma so oshoos
common_voice_fr_19820792.wav,fr,the ladolesols an fit cot do setandon the yae
common_voice_fr_19482641.wav,fr,sinapi compe dist displaine dur anka
common_voice_fr_19762127.wav,fr,lis mat nownowas when he acr sech a tat det sar salle
common_voice_fr_19760785.wav,fr,lowiaswel itetao rildrin disacoction tostick te decabs
common_voice_fr_18640208.wav,fr,me peo tola onea 
common_voice_fr_19671861.wav,fr,hared no masho wafa ashalwan and ofdoctor heachan is wa gimiac
common_voice_fr_18587911.wav,fr,fopul e villy bepatted to the lyky
common_voice_fr_18946454.wav,fr,itwoe the arwol tiben bittesa profel el e pobineo
common_voice_fr_19708073.wav,fr,he rit mor fol bafty acoul ja prpuna more pocesabl kitch
common_voice_fr_17507535.wav,fr,sael hoacool e sos affar
common_voice_fr_19651146.wav,fr,in alichef stil wik idumsted doman it op of top
common_voice_fr_17374396.wav,fr,itogon evonis
common_voice_fr_17326060.wav,fr,jifacena mo moder michipidzel
common_voice_fr_19755186.wav,fr,now wision eal book sman or de bongulous rig
common_voice_fr_18824749.wav,fr,vanaban le amedi fugaher cathovadi sit min sobtop capista bero
common_voice_fr_19659491.wav,fr,suwet a shepwark upomear shi ki
common_voice_fr_17319701.wav,fr,local yalagofisiam
common_voice_fr_19735296.wav,fr,hoduso oudutil escaly lawia pavil e uncut
common_voice_fr_19692864.wav,fr,do nober other lew forder eveal o pronedly purposit iscolcual
common_voice_fr_17322527.wav,fr,mubio occora predesat politic was salis decroish
common_voice_fr_17315694.wav,fr,eeven notin
common_voice_fr_19711019.wav,fr,lispeciman di trepaf tenoisnis musoue dom pullicu
common_voice_fr_18322520.wav,fr,ponsit wol tepiseven getona usan cabestens
common_voice_fr_19815251.wav,fr,sun isan hitac otan convisticulatyli fopubicates him wis as sucias tu cretuelyly fortrok
common_voice_fr_19602184.wav,fr,in etar the toftest to mitat hecriticate poona to didictiv
common_voice_fr_19684351.wav,fr,he pepltis in on the duky on this palle
common_voice_fr_19711245.wav,fr,resugamita she conseclose experticnic derevity cutue
common_voice_fr_17301962.wav,fr,withev idicon on lic tu
common_voice_fr_19973796.wav,fr,in freesolastia sendo thetics penicty of thes metic
common_voice_fr_19607517.wav,fr,mallost coregeaviva servido adiciecila
common_voice_fr_18089432.wav,fr,reqote deto
common_voice_fr_19967357.wav,fr,they kit dhe narismetableromic preson rewahto matisism of whatho diverupno
common_voice_fr_19737980.wav,fr,posi my ansing gan ad e chac i re opregivi repiten miiam
common_voice_fr_18640298.wav,fr,the defla exipts tenect the polshed in a bush homad
common_voice_fr_20034004.wav,fr,is so conosi ekila biasinabe rispective oncur up a day
common_voice_fr_19715437.wav,fr,bres sibl in apody cily ila
common_voice_fr_19771983.wav,fr,antheugh o the rabotdy it participa produed conten repodiction the athila
common_voice_fr_19838238.wav,fr,e atirepresiucrunjimond on exactlis
common_voice_fr_19633715.wav,fr,unetbel variad andepontot paskin ne deponpan ucugete opselvi
common_voice_fr_19685244.wav,fr,a bel accit to the socupade fisitosuan
common_voice_fr_19967982.wav,fr,lesonsilison acray valydinwa evary hinwars
common_voice_fr_19625750.wav,fr,lipa ebrit maciloderasaza shopgona somotene oftotenity
common_voice_fr_19684531.wav,fr,du fama sompor covex has snow unmit
common_voice_fr_19592728.wav,fr,lekepetya fonone serideser but iaha recristent palaz
common_voice_fr_19377078.wav,fr,reser duclef esituanal
common_voice_fr_18052102.wav,fr,celilevigianama manegiglap oter follimen was o
common_voice_fr_18958714.wav,fr,at on conitional leugello it ischifoftomathosiperbat were onjreva
common_voice_fr_19440162.wav,fr,in in apostonal de ar woundes shown e battingunet an
common_voice_fr_18950122.wav,fr,it thisid the sanga edonoginimaditim aonchadonical deloya
common_voice_fr_17682793.wav,fr,wigas get rmendis nofhmi sets al so somdis be on ot
common_voice_fr_19754024.wav,fr,sonricedantanedoshector isormon no siniar sisicter itals a yep
common_voice_fr_19619223.wav,fr,a medsshan aqualy possibable hasists conporactud tu amazi
common_voice_fr_19758031.wav,fr,in the poundy coptol the do
common_voice_fr_19323397.wav,fr,imashago cacacia axmonster porijudish
common_voice_fr_17323684.wav,fr,free molagadona neppeson bati
common_voice_fr_19048867.wav,fr,ilitto secoflend ate of the stacket pollection
common_voice_fr_17767195.wav,fr,reded bojevothe bullingly
common_voice_fr_19874084.wav,fr,eolcin foa te glave dubli democratic recongo to gable
common_voice_fr_18087638.wav,fr,a cite odis wo
common_voice_fr_19171303.wav,fr,his acshived to shado some of seven was ofsip ed oftinotal dedisa
common_voice_fr_18111067.wav,fr,fictua
common_voice_fr_19620648.wav,fr,an inomegons lecter yeat again masterly
common_voice_fr_19999229.wav,fr,this otende patsan as histo finiohoridoe sinjar waan udemisie fom yearl
common_voice_fr_18991400.wav,fr,tac eeda gavialadicrates wo olsomapeer
common_voice_fr_19643156.wav,fr,inbasied apoluc sho ialetaon hos
common_voice_fr_18097154.wav,fr,volaashas ortinea rigimisitel
common_voice_fr_17750484.wav,fr,older made could assiniar legite gletforme onplibenibactrisi
common_voice_fr_19700887.wav,fr,incasak shope cunso is sermo arcrasic ogis comon torisomallitosect
common_voice_fr_18602980.wav,fr,jamolden evasucajanod
common_voice_fr_17793478.wav,fr,get cuswit a bul ro tather shaca the did he some to rop wit sebl
common_voice_fr_18172610.wav,fr,lapeholida mashinigolachoqo
common_voice_fr_19636558.wav,fr,it id flact adat ifsioself jenatad baths
common_voice_fr_17359675.wav,fr,ruas o brimaso
common_voice_fr_17903175.wav,fr,in public fedals in vaicana siticselo
common_voice_fr_19652950.wav,fr,presumes an eproda apon tamin skis refrom ten af homfor
common_voice_fr_19914024.wav,fr,sonasoidity thesaunscuic u and isaptedmo pary isti
common_voice_fr_19631397.wav,fr,equal pofte dutincofor on cadehondo finete elemetas idetoniga
common_voice_fr_19798643.wav,fr,javief continua sa poce
common_voice_fr_19456582.wav,fr,bolois and intihua br shom passipan mo mase alagin sal soitalaw
common_voice_fr_19985837.wav,fr,i suggetional seit is onicuo vi on the blow them itesina
common_voice_fr_19638976.wav,fr,laby wis perasosepresua sola bil me mat sisman
common_voice_fr_18474902.wav,fr,pon he contucte econ fomligetanities
common_voice_fr_19654776.wav,fr,uni geroc af streted wit haby tanor presited acte te armounde to
common_voice_fr_18652951.wav,fr,reparrafi o ter
common_voice_fr_19047143.wav,fr,low e coboin vopiblic situate only de palam
common_voice_fr_17943765.wav,fr,genengan desecuisigniffication
common_voice_fr_19532108.wav,fr,i son tue have gotnoncolapatu hili the hattasci teson
common_voice_fr_19677415.wav,fr,gunede donga as albel journaze deca cosses ambezep
common_voice_fr_19828212.wav,fr,helivhoodyectin not o cre bege the reas
common_voice_fr_19202646.wav,fr,some ovelevil so sad cengovn
common_voice_fr_19651893.wav,fr,remissage sahabanis wet it easy ban a popa gon japarnes
common_voice_fr_17940381.wav,fr,op to reta ofufulet touchrymani so sote ha tesa bivenit
common_voice_fr_19039566.wav,fr,woman med well isiniter suited wo to tampoposiman crely newione
common_voice_fr_18127964.wav,fr,senison copeb
common_voice_fr_19650966.wav,fr,lecepsen as simitly ecosidal innone ofropy imeg of yan to demet
common_voice_fr_19686584.wav,fr,sittignicy crisem por us it a
common_voice_fr_19023921.wav,fr,loca besoito ne the consavavy siticat do tonsact song come son provan that os exon
common_voice_fr_19371223.wav,fr,i bashebred can very fullow a lona a shon o the clusosypodrees
common_voice_fr_18050507.wav,fr,semnofh never doesnt abe 
common_voice_fr_19750632.wav,fr,sido idebla inedet hus interestto go mar she sinnedusafit
common_voice_fr_19241006.wav,fr,lamer gosh dulast tad read ited actuby
common_voice_fr_19744686.wav,fr,she son swope of tely toracated ersapporte room
common_voice_fr_19714646.wav,fr,malie is son
common_voice_fr_20041635.wav,fr,lesion indiffese apataanowas indinitial lebat oternil wicinish
common_voice_fr_19172354.wav,fr,he codon had de ond of his anma
common_voice_fr_17788144.wav,fr,vantet wujac filnu is rits zewazi wasio abov
common_voice_fr_19979235.wav,fr,sashef eu etavendar joja
common_voice_fr_19604091.wav,fr,bia lininogbanonpry de gan padal fa
common_voice_fr_17343690.wav,fr,unch jacket hid n hes asitay
common_voice_fr_20002593.wav,fr,ceservosona presumal botalecely net wes tockjore
common_voice_fr_17428844.wav,fr,be resolv tid novolofo
common_voice_fr_19665345.wav,fr,ofenol eba gilginar waited
common_voice_fr_19614959.wav,fr,temassi eococabinfie
common_voice_fr_19615685.wav,fr,aliwas weleno denai cremar
common_voice_fr_20040180.wav,fr,avigen cudo famicas ro ad appodushagga
common_voice_fr_19708894.wav,fr,chel we so we poscess sors po the son oustrit t the rwas wuno
common_voice_fr_19864596.wav,fr,canidilat onta surpram
common_voice_fr_17775957.wav,fr,mievul jetontonapoiscasesar to temetliged
common_voice_fr_19613190.wav,fr,the dinofiaporestiatrad de preconumo
common_voice_fr_19606685.wav,fr,in hopos cradiconipoos on a osentiagro sanatan laglass
common_voice_fr_19641742.wav,fr,lafayburnal d etacapaticulited and wate mathi
common_voice_fr_17326080.wav,fr,in te hepalacacossinisto inlegicial bolare
common_voice_fr_17455384.wav,fr,sungfair
common_voice_fr_17428358.wav,fr,jaandian eriform
common_voice_fr_19618886.wav,fr,a font idinis creserol enpalid cetali rexa of iotic emen icoud coma
common_voice_fr_19621724.wav,fr,thetoap the danaloci tosi she of woni te tama districonadishen
common_voice_fr_19763090.wav,fr,leberti disin colic monor crommobl moble the grepresop popesoto wodes 
common_voice_fr_18653085.wav,fr,sititelafantder rolant the
common_voice_fr_18143167.wav,fr,massura hevapalrebah undne bzakids o mokader o
common_voice_fr_19967562.wav,fr,celeci pasils are barlari sonicus te de peset
common_voice_fr_18963132.wav,fr,bingean napiorolitil logata aresin moki school
common_voice_fr_19766361.wav,fr,te capitan of hintas the sele apoxion
common_voice_fr_19823122.wav,fr,lize culi doda fam as on biplassi
common_voice_fr_17302250.wav,fr,a fa as a boined montisity the ferany four excetunal omety aggimoty
common_voice_fr_18272804.wav,fr,the semoter semepuly
common_voice_fr_18826612.wav,fr,e de av benam pinaso lis sodens upsos tisondam
common_voice_fr_19369308.wav,fr,alhe masqere shiorolitania ocomonasin
common_voice_fr_18050651.wav,fr,wo remorala tichofloa jamti
common_voice_fr_18816490.wav,fr,de rool amoneta ron down
common_voice_fr_17829124.wav,fr,jisteve's ober
common_voice_fr_19753291.wav,fr,e godly aveconai lowlapory ity behada aposicoltreses
common_voice_fr_17353342.wav,fr,lenote hon tefooboisis felide
common_voice_fr_17312998.wav,fr,she would adeaf can cumue the detanitoe
common_voice_fr_17767381.wav,fr,tis usedful net disalso wors
common_voice_fr_19483031.wav,fr,in obte sa plemiocilicone contralaseantin
common_voice_fr_19740702.wav,fr,it is acoffet fonymit hot ate the hovir when wite and minturn sha wotd part benmenton street
common_voice_fr_17451703.wav,fr,sala o supe ed coma exy
common_voice_fr_19028282.wav,fr,he flow of the culo blue vieadese avelit prisonty simit he biletival
common_voice_fr_19713364.wav,fr,stiffen nashuli bos exijans dhe josela denarator of brizatinin pris
common_voice_fr_17545217.wav,fr,two tola dat well said titen ap bitatefully digini pisi
common_voice_fr_19576936.wav,fr,diffom peuncure lede ittacit quategi
common_voice_fr_17791650.wav,fr,nefi obequity gacleat at ofmen sasaco shiira
common_voice_fr_19751429.wav,fr,el i diplo mad lected inawile te ametice donti feman to know batye
common_voice_fr_20013398.wav,fr,te thega monanaical acceptab rason wilegodis husac
common_voice_fr_18272723.wav,fr,aolu donisionabe fosantrita gatlasan whedi
common_voice_fr_19604107.wav,fr,oyostand madia to porfome mamovedery
common_voice_fr_17930803.wav,fr,zevoria now de ba yel consudio
common_voice_fr_18094384.wav,fr,ghetendinugialecitaragawlte masian is
common_voice_fr_18304080.wav,fr,yead im is al
common_voice_fr_19443654.wav,fr,o camless in ofetal deprova res to the daa materian
common_voice_fr_18901578.wav,fr,me boudem is uson week to win pasus in alidn monimao sancesals an ditols
common_voice_fr_19809126.wav,fr,wemet ajean song of pinin to marealy cana origine bismey
common_voice_fr_19684591.wav,fr,albetter isitured on a zoninguish cico buskofor do nova
common_voice_fr_18051740.wav,fr,manon lis somteteted la to rido beanocimon
common_voice_fr_19442696.wav,fr,sirice ad the nia accepted of hilsergy booric
common_voice_fr_18845689.wav,fr,oh masibpoo
common_voice_fr_17317382.wav,fr,odolar in pity shoder tan show set aman movia fimalavocachondera commen
common_voice_fr_19836983.wav,fr,it is as cue hope to lagos democatic
common_voice_fr_18271500.wav,fr,sicugin asseci siwuld conse
common_voice_fr_19146363.wav,fr,tap 'cause an app han odol montelepias sop hanon remem lo al do lacto assesina
common_voice_fr_18983225.wav,fr,mustels were turnaverestratic venisa bookapresienicato
common_voice_fr_19521727.wav,fr,codinishatel aronjan casmeted a sinal le donamisom with shalo
common_voice_fr_19303341.wav,fr,i a presantaloccommed pitch year esed horby hammi do position ohe
